first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,starts,team_id,team_name,squad_strength,status,Season
Danilo,dos Santos de Oliveira,3,2,48,976,18,108.1,253.8,113,5,178,47.1,1,0,1,0.2,45,MID,12,16,Nott'm Forest,3,d,2022
Keylor,Navas,0,0,43,1530,32,0,387.6,0,5,273,38.7,2,0,2,0.8,45,GK,17,16,Nott'm Forest,3,i,2022
Felipe Augusto,de Almeida Monteiro,0,1,25,1417,32,79.5,379,130,3,233,59,1,0,4,0.1,45,DEF,15,16,Nott'm Forest,3,d,2022
André,Ayew,0,0,11,306,10,17.1,34,53,0,27,10.5,0,0,1,0,50,MID,1,16,Nott'm Forest,3,a,2022
George,Shelvey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,GK,0,16,Nott'm Forest,3,a,2022
Ainsley,Maitland-Niles,0,1,38,1400,31,159.2,280.2,23,0,202,46,3,0,3,0,48,MID,13,17,Southampton,2,a,2022
Roméo,Lavia,1,1,57,2219,50,247.1,344.8,46,0,317,64.2,4,0,9,0.2,45,MID,26,17,Southampton,2,a,2022
Theo,Walcott,2,2,49,1123,30,159.1,164.6,199,1,140,52.1,2,0,1,0,48,MID,13,17,Southampton,2,a,2022
Alex,McCarthy,0,0,8,540,17,0,84.2,0,0,83,8.4,0,0,0,0.1,43,GK,6,17,Southampton,2,a,2022
Oriol,Romeu Vidal,0,0,2,74,4,3.8,6.2,2,0,9,1.2,0,0,0,0,48,MID,1,17,Southampton,2,u,2022
Nathan,Redmond,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,53,MID,0,17,Southampton,2,u,2022
Stuart,Armstrong,2,2,57,1391,34,282.8,234.2,267,2,221,78.6,1,0,6,0.1,47,MID,14,17,Southampton,2,a,2022
Mohamed,Elyounoussi,1,1,62,2162,45,297.2,285,388,0,218,96.8,2,0,4,0.1,51,MID,27,17,Southampton,2,a,2022
James,Ward-Prowse,9,4,142,3371,72,1162.9,880.4,319,18,747,236.3,4,0,6,4.9,61,MID,38,17,Southampton,2,a,2022
Adam,Armstrong,2,1,54,1321,24,148.8,142,275,3,161,55.6,1,0,2,0.7,53,FWD,14,17,Southampton,2,a,2022
Kyle,Walker-Peters,1,0,56,2650,58,277.9,403.4,198,2,335,87.9,3,0,4,0.6,44,DEF,30,17,Southampton,2,a,2022
Jan,Bednarek,0,0,32,1770,40,38.4,415,43,2,321,49.7,3,0,5,0.2,41,DEF,21,17,Southampton,2,a,2022
Che,Adams,5,5,94,1987,41,336.4,340.4,583,9,262,124.6,4,0,1,0.8,60,FWD,23,17,Southampton,2,i,2022
Nathan,Tella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,MID,0,17,Southampton,2,u,2022
Lyanco,Silveira Neves Vojnovic,1,1,29,1173,26,52.8,281.6,114,0,209,45,0,0,4,0,44,DEF,11,17,Southampton,2,a,2022
Yan,Valery,0,0,0,45,2,0.9,4,0,0,1,0.5,0,0,0,0.3,40,DEF,1,17,Southampton,2,u,2022
Will,Smallbone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,MID,0,17,Southampton,2,u,2022
Ibrahima,Diallo,0,0,19,813,19,66,85.4,28,0,95,17.7,0,0,4,0.4,41,MID,11,17,Southampton,2,a,2022
Romain,Perraud,2,2,71,1828,35,251.8,360.6,298,5,304,90.9,4,0,4,0.4,40,DEF,22,17,Southampton,2,i,2022
Moussa,Djenepo,0,2,27,702,14,123.2,141.8,70,0,117,33.7,0,0,1,0.1,49,MID,7,17,Southampton,2,a,2022
Tino,Livramento,0,0,2,26,0,0,5.8,0,0,13,0.6,0,0,0,0,44,DEF,0,17,Southampton,2,a,2022
Mohammed,Salisu,0,1,33,1971,41,109.7,537.4,167,2,305,81.5,1,0,5,0.1,42,DEF,21,17,Southampton,2,i,2022
Mateusz,Lis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,GK,0,17,Southampton,2,u,2022
Gavin,Bazunu,0,0,84,2880,56,10,633,0,3,485,64.2,4,0,0,0.6,44,GK,32,17,Southampton,2,a,2022
Armel,Bella-Kotchap,0,2,49,1881,39,76.4,422.4,105,5,345,60.6,3,0,4,0.2,45,DEF,24,17,Southampton,2,i,2022
Willy,Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,38,GK,0,17,Southampton,2,a,2022
Joe,Ayodele-Aribo,2,0,46,1219,24,137.1,209.6,366,3,161,71.5,1,0,2,0.3,50,MID,13,17,Southampton,2,a,2022
Sékou,Mara,1,2,32,538,10,77.5,104.8,169,0,90,33.9,0,0,1,0.1,53,FWD,4,17,Southampton,2,a,2022
Juan,Larios López,0,0,4,150,2,7.8,27.6,4,0,28,3.9,0,0,0,0,40,DEF,2,17,Southampton,2,i,2022
Duje,Caleta-Car,1,0,28,942,15,16.2,262.4,69,2,182,34.9,1,0,2,0,44,DEF,9,17,Southampton,2,a,2022
Samuel,Edozie,0,0,23,554,9,110.3,89.2,133,0,82,33.2,1,0,0,0,46,MID,5,17,Southampton,2,i,2022
Lewis,Payne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,MID,0,17,Southampton,2,u,2022
Ryan,Finnigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,MID,0,17,Southampton,2,u,2022
Jimmy,Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,FWD,0,17,Southampton,2,u,2022
Mislav,Orsic,0,0,1,6,0,0.3,2,0,0,4,0.2,0,0,0,0,51,MID,0,17,Southampton,2,a,2022
Carlos,Alcaraz,4,2,55,1024,25,64.4,199,190,4,155,45.1,0,0,3,0,50,MID,13,17,Southampton,2,a,2022
James,Bree,0,0,4,366,12,65.3,49.2,4,0,51,11.7,0,0,1,0,45,DEF,4,17,Southampton,2,a,2022
Kamaldeen,Sulemana,2,1,45,959,20,175.5,105.2,164,3,133,44.5,3,0,1,0,49,MID,10,17,Southampton,2,a,2022
Paul,Onuachu,0,0,14,401,7,52.8,30.2,126,0,23,20.6,1,0,0,0,53,FWD,4,17,Southampton,2,d,2022
Kamari,Doyle,0,0,1,6,0,0.3,0,0,0,1,0,0,0,0,0,45,MID,0,17,Southampton,2,a,2022
Dominic,Ballard,0,0,2,24,0,0.3,1,0,0,4,0.1,0,0,0,0,45,FWD,0,17,Southampton,2,a,2022
Samuel,Amo-Ameyaw,0,0,1,3,0,0,0,0,0,6,0,0,0,0,0,45,MID,0,17,Southampton,2,a,2022
Hugo,Lloris,0,0,89,2205,39,0,540,0,12,456,54,7,0,0,3.2,54,GK,25,18,Spurs,3,i,2022
Fraser,Forster,0,0,40,1215,24,0,256.8,0,1,222,25.8,3,0,1,4.4,39,GK,13,18,Spurs,3,a,2022
Harry,Kane,30,9,263,3406,62,744.8,1256.6,1707,48,1008,371,11,0,6,32.7,115,FWD,38,18,Spurs,3,a,2022
Son,Heung-min,10,6,152,2886,55,829.3,709.2,910,8,471,244.7,9,0,2,6.4,115,MID,33,18,Spurs,3,a,2022
Matt,Doherty,1,0,35,663,9,110.5,147,146,2,147,40.3,3,0,0,0.3,46,DEF,7,18,Spurs,3,u,2022
Eric,Dier,2,1,96,2816,52,112.3,653.2,235,5,569,100.1,9,0,3,4.8,50,DEF,31,18,Spurs,3,i,2022
Lucas,Rodrigues Moura da Silva,1,0,17,145,5,55.8,29,43,0,55,12.7,0,1,0,0.2,58,MID,0,18,Spurs,3,a,2022
Ben,Davies,2,3,99,2284,33,276.9,407.8,172,3,470,85.8,9,0,4,1,47,DEF,0,12,Spurs,3,u,2022
Ben,Davies,2,3,99,2284,33,276.9,407.8,172,3,470,85.8,9,0,4,1,47,DEF,0,18,Spurs,3,a,2022
Ben,Davies,2,3,99,2284,33,276.9,407.8,172,3,470,85.8,9,0,4,1,47,DEF,26,12,Spurs,3,u,2022
Ben,Davies,2,3,99,2284,33,276.9,407.8,172,3,470,85.8,9,0,4,1,47,DEF,26,18,Spurs,3,a,2022
Pierre-Emile,Højbjerg,4,5,120,3131,57,501.7,758,237,10,629,150,10,0,5,1.8,53,MID,35,18,Spurs,3,d,2022
Harry,Winks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,44,MID,0,18,Spurs,3,u,2022
Davinson,Sánchez,0,0,28,848,17,29.9,180.6,52,1,166,26.3,2,0,1,0.5,42,DEF,8,18,Spurs,3,a,2022
Ryan,Sessegnon,2,1,35,805,15,103,148.6,290,0,121,54.3,1,0,4,0.5,44,DEF,9,18,Spurs,3,i,2022
Steven,Bergwijn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,MID,0,18,Spurs,3,u,2022
Sergio,Reguilón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,42,DEF,0,18,Spurs,3,u,2022
Japhet,Tanganga,0,0,4,145,5,6.2,27.6,0,0,32,3.3,0,0,0,2.5,38,DEF,2,18,Spurs,3,a,2022
Rodrigo,Bentancur,5,2,71,1501,24,180.2,489.6,236,7,342,90.7,6,0,8,0.3,53,MID,17,18,Spurs,3,i,2022
Oliver,Skipp,1,0,43,1489,28,146.1,198.2,52,1,199,39.8,4,0,7,0.1,43,MID,18,18,Spurs,3,a,2022
Joe,Rodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,DEF,0,18,Spurs,3,u,2022
Cristian,Romero,0,2,66,2363,41,136.2,546.2,91,3,447,77.3,8,1,9,1.4,49,DEF,26,18,Spurs,3,i,2022
Yves,Bissouma,0,0,27,998,20,135,111,23,0,176,26.8,1,0,6,0.2,47,MID,10,18,Spurs,3,a,2022
Emerson,Leite de Souza Junior,2,2,86,1729,27,178.9,376.2,230,9,402,78.7,7,1,2,1.8,48,DEF,20,18,Spurs,3,a,2022
Dejan,Kulusevski,2,7,96,2062,40,627.6,409.2,514,5,310,154.7,8,0,2,3.6,78,MID,23,18,Spurs,3,a,2022
Dane,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,FWD,0,18,Spurs,3,u,2022
Ivan,Perišić,1,8,94,2099,44,732.8,517.8,394,6,430,164.2,6,0,6,14.7,53,DEF,23,18,Spurs,3,a,2022
Harvey,White,0,0,1,4,0,7.3,2,0,0,4,0.9,0,0,0,0.3,44,MID,0,18,Spurs,3,u,2022
Pape Matar,Sarr,0,1,14,211,11,16,30.4,4,0,60,5,0,0,1,0.5,42,MID,2,18,Spurs,3,a,2022
Brandon,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,39,GK,0,18,Spurs,3,a,2022
Alfie,Devine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,MID,0,18,Spurs,3,i,2022
Troy,Parrott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,FWD,0,18,Spurs,3,u,2022
Richarlison,de Andrade,1,5,54,995,18,221,201.6,401,2,165,82,3,0,3,0.8,84,FWD,12,18,Spurs,3,a,2022
Clément,Lenglet,0,2,63,2018,35,136.1,380.8,130,6,387,64.7,5,0,4,0.3,48,DEF,24,18,Spurs,3,a,2022
Djed,Spence,0,0,4,5,0,1.3,0.2,20,0,10,2.2,0,0,0,0.2,41,DEF,0,18,Spurs,3,u,2022
Bryan,Gil Salvatierra,0,1,9,146,1,27.5,30.4,27,0,22,8.5,1,0,1,0,50,MID,2,18,Spurs,3,u,2022
Arnaut,Danjuma,1,0,15,162,5,25.1,53.2,71,0,43,14.8,0,0,0,0,61,MID,1,18,Spurs,3,a,2022
Pedro,Porro,3,3,59,1132,26,377.9,268.6,150,5,253,79.6,2,0,0,1.1,48,DEF,13,18,Spurs,3,a,2022
Romaine,Mundle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,MID,0,18,Spurs,3,a,2022
George,Abbott,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,45,MID,0,18,Spurs,3,a,2022
Matthew,Craig,0,0,1,13,0,0,0,0,0,3,0,0,0,0,0,45,MID,0,18,Spurs,3,a,2022
Yago,de Santiago Alonso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,MID,0,18,Spurs,3,a,2022
Danny,Ings,8,2,97,1579,26,186,398.4,604,13,317,118.6,5,0,4,1.4,63,FWD,15,19,West Ham,3,a,2022
Lukasz,Fabianski,0,0,127,3111,48,0,755.6,0,10,622,75.4,9,0,1,1.2,49,GK,36,19,West Ham,3,a,2022
Angelo,Ogbonna,0,0,44,1234,19,35.2,212.8,24,4,217,27.4,4,0,0,0.1,44,DEF,13,19,West Ham,3,a,2022
Aaron,Cresswell,0,1,74,2235,32,632.9,411.6,81,8,439,113,6,0,3,1.5,47,DEF,24,19,West Ham,3,a,2022
Michail,Antonio,5,3,84,1822,29,207.7,305.8,559,4,222,107,5,0,2,1.5,69,FWD,21,19,West Ham,3,a,2022
Manuel,Lanzini,1,0,17,243,5,21.9,50.6,37,1,63,10.8,0,0,0,0.1,50,MID,2,19,West Ham,3,a,2022
Kurt,Zouma,2,1,88,1988,29,18.7,415,239,8,385,67.4,7,0,0,1.4,44,DEF,24,19,West Ham,3,a,2022
Arthur,Masuaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,DEF,0,19,West Ham,3,u,2022
Vladimir,Coufal,0,2,58,2135,35,330.5,361.6,54,2,327,74.9,4,0,5,1,40,DEF,24,19,West Ham,3,a,2022
Saïd,Benrahma,6,3,106,2059,32,613.9,510,653,5,360,177.7,6,0,0,1.1,55,MID,22,19,West Ham,3,a,2022
Jarrod,Bowen,6,9,145,3232,50,674.8,625.8,1076,9,431,237.9,9,0,2,3.3,80,MID,36,19,West Ham,3,a,2022
Nikola,Vlasic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,MID,0,19,West Ham,3,u,2022
Declan,Rice,4,3,116,3272,50,522.4,777.6,226,12,622,152.7,9,0,5,3.2,47,MID,36,19,West Ham,3,a,2022
Tomas,Soucek,2,4,100,2811,42,230.1,565.6,472,6,364,127.1,8,0,3,0.6,50,MID,32,19,West Ham,3,a,2022
Pablo,Fornals Malla,3,1,71,1493,28,281,226.6,182,6,282,68.7,1,0,0,0.3,49,MID,17,19,West Ham,3,a,2022
Ben,Johnson,0,0,29,860,13,76.8,161.6,20,1,164,25.9,2,0,0,0.1,44,DEF,9,19,West Ham,3,a,2022
Nayef,Aguerd,2,0,58,1594,28,67.5,404.4,113,5,320,58.5,5,0,4,0.4,48,DEF,17,19,West Ham,3,a,2022
Alphonse,Areola,0,0,7,307,7,0,69.4,0,0,42,6.8,0,0,0,0.9,43,GK,2,19,West Ham,3,a,2022
Flynn,Downes,0,0,27,752,14,28.9,55.8,51,0,104,13.4,1,0,2,0.3,42,MID,7,19,West Ham,3,a,2022
Gianluca,Scamacca,3,0,41,921,12,160.7,151.8,312,7,110,62,3,0,3,0.6,66,FWD,11,19,West Ham,3,i,2022
Emerson,Palmieri dos Santos,1,0,39,1317,28,188.8,224.8,178,2,209,59.4,2,0,2,1.3,40,DEF,16,19,West Ham,3,d,2022
Conor,Coventry,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0.1,44,MID,0,19,West Ham,3,u,2022
Armstrong,Oko-Flex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,MID,0,19,West Ham,3,u,2022
Maxwel,Cornet,0,0,14,232,5,28.7,27.2,62,0,22,11.3,0,0,0,0.1,59,MID,2,19,West Ham,3,a,2022
Thilo,Kehrer,0,3,67,2229,34,126.2,347.6,83,4,362,56,5,0,4,0.2,43,DEF,25,19,West Ham,3,a,2022
Lucas,Tolentino Coelho de Lima,4,5,98,2154,39,446.5,496.8,473,8,395,142,6,0,5,0.9,59,MID,27,19,West Ham,3,a,2022
Divin,Mubama,0,0,3,36,0,11.4,2.4,0,0,7,1.4,0,0,0,0.1,45,FWD,0,19,West Ham,3,a,2022
Joseph,Anang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,GK,0,19,West Ham,3,a,2022
Krisztián,Hegyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,GK,0,19,West Ham,3,a,2022
Kaelan,Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,DEF,0,19,West Ham,3,a,2022
Craig,Dawson,1,1,75,2134,31,37.2,455.6,145,7,390,64,7,0,6,0.8,48,DEF,25,20,Wolves,3,a,2022
Raúl,Jiménez,0,2,29,839,18,116,74.6,273,0,65,46.3,2,0,0,0.3,65,FWD,8,20,Wolves,3,a,2022
Jonathan,Castro Otto,1,0,45,1257,21,118.2,233.2,83,0,219,43.7,5,1,3,0.3,43,DEF,14,20,Wolves,3,a,2022
José,Malheiro de Sá,0,0,148,3240,55,0,845.6,0,18,683,84.7,11,0,2,5.1,50,GK,36,20,Wolves,3,a,2022
Rúben,da Silva Neves,6,2,118,3020,48,474.7,788.8,347,16,558,161,10,0,12,1.5,52,MID,33,20,Wolves,3,a,2022
Hwang,Hee-chan,3,2,60,1117,18,138.8,194,242,3,156,57.5,3,0,1,0.2,57,MID,12,20,Wolves,3,a,2022
Nélson,Cabral Semedo,0,1,75,2633,43,226.5,443.4,79,5,424,74.4,8,1,11,0.6,50,DEF,31,20,Wolves,3,a,2022
Daniel,Castelo Podence,6,1,92,1760,31,512.8,376,580,10,249,146.8,6,0,5,0.7,51,MID,20,20,Wolves,3,a,2022
Max,Kilman,0,1,109,3307,56,66.9,739.8,106,12,622,91.6,11,0,3,3.1,43,DEF,37,20,Wolves,3,a,2022
Luke,Cundle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,44,MID,0,20,Wolves,3,u,2022
Pedro,Lomba Neto,0,2,37,962,15,309.5,96.8,203,0,124,60.9,5,0,1,1.6,49,MID,13,20,Wolves,3,a,2022
Rayan,Aït-Nouri,1,0,41,1067,18,130.5,195,156,0,194,48.3,4,0,4,0.7,41,DEF,9,20,Wolves,3,a,2022
Fabio,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,FWD,0,20,Wolves,3,u,2022
Toti António,Gomes,1,0,43,978,14,74.3,225.2,65,4,201,36.5,4,0,6,2.9,39,DEF,10,20,Wolves,3,a,2022
Francisco Jorge,Tomás Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,MID,0,20,Wolves,3,i,2022
Adama,Traoré Diarra,2,4,66,1477,30,370,253.6,258,0,228,87.9,2,0,2,0.2,53,MID,12,20,Wolves,3,a,2022
Matija,Šarkić,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,39,GK,0,20,Wolves,3,u,2022
Yerson,Mosquera Valdelamar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,39,DEF,0,20,Wolves,3,u,2022
João Filipe Iria,Santos Moutinho,0,2,56,1773,28,537.7,309.8,142,0,297,99.2,6,0,3,0.3,46,MID,20,20,Wolves,3,a,2022
Nathan,Collins,0,0,49,1811,37,37.9,419,29,6,326,48.9,4,1,2,0.5,42,DEF,19,20,Wolves,3,a,2022
Jackson,Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,39,GK,0,20,Wolves,3,u,2022
Hugo,Bueno López,0,1,41,1307,29,254.8,221.2,74,3,239,55.3,3,0,1,3.6,38,DEF,16,20,Wolves,3,a,2022
Joseph,Hodge,0,0,5,172,5,16.2,14.4,26,0,17,5.7,0,0,1,0,43,MID,1,20,Wolves,3,a,2022
Connor,Ronan,0,0,1,1,0,0.4,0.6,0,0,3,0.1,0,0,0,0.1,44,MID,0,20,Wolves,3,u,2022
Chem,Campbell,0,0,5,68,2,3,5.6,16,0,9,2.4,0,0,0,0.3,44,MID,0,20,Wolves,3,u,2022
Gonçalo Manuel,Ganchinho Guedes,1,1,29,703,12,139.6,89.4,223,1,85,45.1,2,0,1,0.2,58,MID,8,20,Wolves,3,u,2022
Matheus Luiz,Nunes,1,1,80,2467,38,405,370.2,310,5,338,108.6,11,1,2,0.1,48,MID,30,20,Wolves,3,a,2022
Sasa,Kalajdzic,0,0,1,45,0,0,0,9,0,-1,0.7,0,0,0,0,53,FWD,1,20,Wolves,3,i,2022
Diego,Da Silva Costa,1,0,33,1235,17,144.3,96.8,504,3,40,73.3,6,1,5,0.3,53,FWD,16,20,Wolves,3,a,2022
Boubacar,Traoré,0,1,14,405,9,16.6,49.6,7,0,44,7.4,0,0,2,0.1,43,MID,4,20,Wolves,3,a,2022
Nathan,Fraser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,45,FWD,0,20,Wolves,3,a,2022
Harvey,Griffiths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,MID,0,20,Wolves,3,a,2022
Dexter,Lembikisa,0,0,1,22,1,0.8,1.4,0,0,3,0.2,0,0,0,0,40,DEF,0,20,Wolves,3,a,2022
Matheus,Santos Carneiro Da Cunha,2,0,39,961,12,95.1,143,217,6,122,45.1,5,0,1,0.1,53,FWD,12,20,Wolves,3,a,2022
Mario,Lemina,0,1,35,1297,28,65,200.4,36,0,196,30.1,5,1,2,0,45,MID,17,20,Wolves,3,a,2022
Pablo,Sarabia,1,0,27,764,9,184.7,92,157,3,57,43,3,0,3,0.1,49,MID,9,20,Wolves,3,a,2022
Daniel,Bentley,0,0,6,180,3,0,70.2,0,0,45,7,0,0,0,0,40,GK,2,20,Wolves,3,a,2022
João Victor,Gomes da Silva,1,0,21,649,18,72,133,46,2,84,24.9,2,0,5,0,45,MID,7,20,Wolves,3,a,2022
